createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,t,updatedAt
2023-06-04T17:59:10.318Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,23:29:7 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T17:59:10.318Z
2023-06-04T18:01:40.451Z,C8:F0:9E:29:41:11,0,59.80,-51,32.20,23:31:37 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:01:40.451Z
2023-06-04T18:04:10.315Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,23:34:7 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:04:10.315Z
2023-06-04T18:06:40.316Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,23:36:37 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:06:40.316Z
2023-06-04T18:09:10.315Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,23:39:7 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:09:10.315Z
2023-06-04T18:11:40.327Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,23:41:37 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:11:40.327Z
2023-06-04T18:14:10.326Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,23:44:7 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:14:10.326Z
2023-06-04T18:16:40.324Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,23:46:37 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:16:40.324Z
2023-06-04T18:19:10.329Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,23:49:7 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:19:10.329Z
2023-06-04T18:21:40.325Z,C8:F0:9E:29:41:11,0,60.00,-52,32.20,23:51:37 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:21:40.325Z
2023-06-04T18:24:10.321Z,C8:F0:9E:29:41:11,0,60.00,-52,32.20,23:54:7 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:24:10.321Z
2023-06-04T18:26:40.320Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,23:56:37 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:26:40.320Z
2023-06-04T18:29:10.320Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,23:59:7 Sun 4 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:29:10.320Z
2023-06-04T18:31:40.322Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,0:1:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:31:40.322Z
2023-06-04T18:34:10.322Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,0:4:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:34:10.322Z
2023-06-04T18:36:40.348Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,0:6:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:36:40.348Z
2023-06-04T18:39:10.321Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,0:9:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:39:10.321Z
2023-06-04T18:41:40.345Z,C8:F0:9E:29:41:11,0,60.00,-52,32.20,0:11:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:41:40.345Z
2023-06-04T18:44:10.331Z,C8:F0:9E:29:41:11,0,60.10,-53,32.20,0:14:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:44:10.331Z
2023-06-04T18:46:40.331Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,0:16:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:46:40.331Z
2023-06-04T18:49:10.330Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,0:19:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:49:10.330Z
2023-06-04T18:51:40.331Z,C8:F0:9E:29:41:11,0,59.80,-50,32.20,0:21:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:51:40.331Z
2023-06-04T18:54:10.331Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,0:24:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:54:10.331Z
2023-06-04T18:56:40.330Z,C8:F0:9E:29:41:11,0,59.90,-52,32.20,0:26:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:56:40.330Z
2023-06-04T18:59:10.347Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,0:29:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T18:59:10.347Z
2023-06-04T19:01:40.350Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,0:31:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:01:40.350Z
2023-06-04T19:04:10.348Z,C8:F0:9E:29:41:11,0,59.90,-51,32.20,0:34:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:04:10.348Z
2023-06-04T19:06:40.348Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,0:36:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:06:40.348Z
2023-06-04T19:09:10.348Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,0:39:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:09:10.348Z
2023-06-04T19:11:40.350Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,0:41:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:11:40.350Z
2023-06-04T19:14:10.349Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,0:44:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:14:10.349Z
2023-06-04T19:16:40.351Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,0:46:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:16:40.351Z
2023-06-04T19:19:10.347Z,C8:F0:9E:29:41:11,0,60.00,-51,32.20,0:49:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:19:10.347Z
2023-06-04T19:21:40.349Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,0:51:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:21:40.349Z
2023-06-04T19:24:10.355Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,0:54:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:24:10.355Z
2023-06-04T19:26:40.355Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,0:56:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:26:40.355Z
2023-06-04T19:29:10.357Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,0:59:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:29:10.357Z
2023-06-04T19:31:40.359Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,1:1:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:31:40.359Z
2023-06-04T19:34:10.355Z,C8:F0:9E:29:41:11,0,60.10,-53,32.20,1:4:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:34:10.355Z
2023-06-04T19:36:40.363Z,C8:F0:9E:29:41:11,0,59.90,-52,32.20,1:6:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:36:40.363Z
2023-06-04T19:39:10.355Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,1:9:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:39:10.355Z
2023-06-04T19:41:40.363Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,1:11:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:41:40.363Z
2023-06-04T19:44:10.356Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,1:14:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:44:10.356Z
2023-06-04T19:46:40.363Z,C8:F0:9E:29:41:11,0,60.00,-52,32.20,1:16:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:46:40.363Z
2023-06-04T19:49:10.355Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,1:19:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:49:10.355Z
2023-06-04T19:51:40.361Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,1:21:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:51:40.361Z
2023-06-04T19:54:10.360Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,1:24:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:54:10.360Z
2023-06-04T19:56:40.361Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,1:26:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:56:40.361Z
2023-06-04T19:59:10.355Z,C8:F0:9E:29:41:11,0,59.80,-50,32.20,1:29:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T19:59:10.355Z
2023-06-04T20:01:40.359Z,C8:F0:9E:29:41:11,0,59.80,-52,32.20,1:31:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:01:40.359Z
2023-06-04T20:04:10.360Z,C8:F0:9E:29:41:11,0,59.70,-53,32.20,1:34:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:04:10.360Z
2023-06-04T20:06:40.360Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,1:36:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:06:40.360Z
2023-06-04T20:09:10.363Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,1:39:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:09:10.363Z
2023-06-04T20:11:40.372Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,1:41:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:11:40.372Z
2023-06-04T20:14:10.370Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,1:44:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:14:10.370Z
2023-06-04T20:16:40.370Z,C8:F0:9E:29:41:11,0,60.00,-52,32.20,1:46:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:16:40.370Z
2023-06-04T20:19:10.371Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,1:49:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:19:10.371Z
2023-06-04T20:21:40.371Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,1:51:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:21:40.371Z
2023-06-04T20:24:10.372Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,1:54:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:24:10.372Z
2023-06-04T20:26:40.370Z,C8:F0:9E:29:41:11,0,59.90,-52,32.20,1:56:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:26:40.370Z
2023-06-04T20:29:10.370Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,1:59:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:29:10.370Z
2023-06-04T20:31:40.372Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,2:1:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:31:40.372Z
2023-06-04T20:34:10.372Z,C8:F0:9E:29:41:11,0,60.00,-53,32.20,2:4:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:34:10.372Z
2023-06-04T20:36:40.371Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,2:6:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:36:40.371Z
2023-06-04T20:39:10.389Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,2:9:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:39:10.389Z
2023-06-04T20:41:40.390Z,C8:F0:9E:29:41:11,0,59.90,-51,32.20,2:11:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:41:40.390Z
2023-06-04T20:44:10.392Z,C8:F0:9E:29:41:11,0,59.90,-53,32.20,2:14:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:44:10.392Z
2023-06-04T20:46:40.390Z,C8:F0:9E:29:41:11,0,59.90,-52,32.20,2:16:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:46:40.390Z
2023-06-04T20:49:10.397Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,2:19:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:49:10.397Z
2023-06-04T20:51:40.389Z,C8:F0:9E:29:41:11,0,59.90,-52,32.20,2:21:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:51:40.389Z
2023-06-04T20:54:10.388Z,C8:F0:9E:29:41:11,0,59.70,-53,32.20,2:24:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:54:10.388Z
2023-06-04T20:56:40.389Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,2:26:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:56:40.389Z
2023-06-04T20:59:10.389Z,C8:F0:9E:29:41:11,0,59.80,-53,32.30,2:29:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T20:59:10.389Z
2023-06-04T21:01:40.395Z,C8:F0:9E:29:41:11,0,59.80,-53,32.30,2:31:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:01:40.395Z
2023-06-04T21:04:10.404Z,C8:F0:9E:29:41:11,0,59.80,-53,32.30,2:34:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:04:10.404Z
2023-06-04T21:06:40.402Z,C8:F0:9E:29:41:11,0,59.90,-50,32.20,2:36:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:06:40.402Z
2023-06-04T21:09:10.398Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,2:39:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:09:10.398Z
2023-06-04T21:11:40.405Z,C8:F0:9E:29:41:11,0,59.80,-52,32.30,2:41:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:11:40.405Z
2023-06-04T21:14:10.395Z,C8:F0:9E:29:41:11,0,59.80,-53,32.30,2:44:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:14:10.395Z
2023-06-04T21:16:40.395Z,C8:F0:9E:29:41:11,0,59.80,-52,32.20,2:46:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:16:40.395Z
2023-06-04T21:19:10.403Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,2:49:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:19:10.403Z
2023-06-04T21:21:40.404Z,C8:F0:9E:29:41:11,0,59.80,-51,32.30,2:51:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:21:40.404Z
2023-06-04T21:24:10.400Z,C8:F0:9E:29:41:11,0,60.00,-53,32.30,2:54:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:24:10.400Z
2023-06-04T21:26:40.401Z,C8:F0:9E:29:41:11,0,59.90,-53,32.30,2:56:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:26:40.401Z
2023-06-04T21:29:10.403Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,2:59:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:29:10.403Z
2023-06-04T21:31:40.401Z,C8:F0:9E:29:41:11,0,59.70,-53,32.20,3:1:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:31:40.401Z
2023-06-04T21:34:10.400Z,C8:F0:9E:29:41:11,0,59.80,-53,32.30,3:4:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:34:10.400Z
2023-06-04T21:36:40.400Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,3:6:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:36:40.400Z
2023-06-04T21:39:10.408Z,C8:F0:9E:29:41:11,0,59.80,-52,32.30,3:9:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:39:10.408Z
2023-06-04T21:41:40.406Z,C8:F0:9E:29:41:11,0,59.90,-53,32.30,3:11:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:41:40.406Z
2023-06-04T21:44:10.402Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,3:14:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:44:10.402Z
2023-06-04T21:46:40.401Z,C8:F0:9E:29:41:11,0,59.80,-53,32.30,3:16:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:46:40.401Z
2023-06-04T21:49:10.410Z,C8:F0:9E:29:41:11,0,59.80,-53,32.20,3:19:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:49:10.410Z
2023-06-04T21:51:40.410Z,C8:F0:9E:29:41:11,0,59.80,-53,32.30,3:21:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:51:40.410Z
2023-06-04T21:54:10.410Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,3:24:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:54:10.410Z
2023-06-04T21:56:40.410Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,3:26:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:56:40.410Z
2023-06-04T21:59:10.435Z,C8:F0:9E:29:41:11,0,59.70,-52,32.30,3:29:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T21:59:10.435Z
2023-06-04T22:01:40.412Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,3:31:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:01:40.412Z
2023-06-04T22:04:10.411Z,C8:F0:9E:29:41:11,0,59.70,-52,32.30,3:34:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:04:10.411Z
2023-06-04T22:06:40.411Z,C8:F0:9E:29:41:11,0,59.70,-52,32.30,3:36:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:06:40.411Z
2023-06-04T22:09:10.411Z,C8:F0:9E:29:41:11,0,59.50,-53,32.30,3:39:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:09:10.411Z
2023-06-04T22:11:40.436Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,3:41:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:11:40.436Z
2023-06-04T22:14:10.428Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,3:44:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:14:10.428Z
2023-06-04T22:16:40.435Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,3:46:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:16:40.435Z
2023-06-04T22:19:10.429Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,3:49:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:19:10.429Z
2023-06-04T22:21:40.430Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,3:51:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:21:40.430Z
2023-06-04T22:24:10.429Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,3:54:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:24:10.429Z
2023-06-04T22:26:40.428Z,C8:F0:9E:29:41:11,0,59.60,-52,32.30,3:56:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:26:40.428Z
2023-06-04T22:29:10.430Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,3:59:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:29:10.430Z
2023-06-04T22:31:40.438Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,4:1:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:31:40.438Z
2023-06-04T22:34:10.444Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,4:4:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:34:10.444Z
2023-06-04T22:36:40.436Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,4:6:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:36:40.436Z
2023-06-04T22:39:10.435Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,4:9:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:39:10.435Z
2023-06-04T22:41:40.443Z,C8:F0:9E:29:41:11,0,59.70,-53,32.20,4:11:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:41:40.443Z
2023-06-04T22:44:10.435Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,4:14:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:44:10.435Z
2023-06-04T22:46:40.436Z,C8:F0:9E:29:41:11,0,59.50,-53,32.30,4:16:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:46:40.436Z
2023-06-04T22:49:10.436Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,4:19:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:49:10.436Z
2023-06-04T22:51:40.435Z,C8:F0:9E:29:41:11,0,59.70,-53,32.20,4:21:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:51:40.435Z
2023-06-04T22:54:10.435Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,4:24:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:54:10.435Z
2023-06-04T22:56:40.448Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,4:26:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:56:40.448Z
2023-06-04T22:59:10.448Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,4:29:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T22:59:10.448Z
2023-06-04T23:01:40.440Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,4:31:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:01:40.440Z
2023-06-04T23:04:10.440Z,C8:F0:9E:29:41:11,0,59.50,-52,32.30,4:34:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:04:10.440Z
2023-06-04T23:06:40.449Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,4:36:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:06:40.449Z
2023-06-04T23:09:10.440Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,4:39:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:09:10.440Z
2023-06-04T23:11:40.440Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,4:41:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:11:40.440Z
2023-06-04T23:14:10.443Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,4:44:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:14:10.443Z
2023-06-04T23:16:40.444Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,4:46:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:16:40.444Z
2023-06-04T23:19:10.440Z,C8:F0:9E:29:41:11,0,59.50,-52,32.30,4:49:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:19:10.440Z
2023-06-04T23:21:40.440Z,C8:F0:9E:29:41:11,0,59.50,-53,32.30,4:51:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:21:40.440Z
2023-06-04T23:24:10.452Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,4:54:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:24:10.452Z
2023-06-04T23:26:40.452Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,4:56:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:26:40.452Z
2023-06-04T23:29:10.451Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,4:59:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:29:10.451Z
2023-06-04T23:31:40.456Z,C8:F0:9E:29:41:11,0,59.70,-53,32.30,5:1:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:31:40.456Z
2023-06-04T23:34:10.451Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,5:4:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:34:10.451Z
2023-06-04T23:36:40.452Z,C8:F0:9E:29:41:11,0,59.40,-53,32.30,5:6:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:36:40.452Z
2023-06-04T23:39:10.450Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,5:9:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:39:10.450Z
2023-06-04T23:41:40.486Z,C8:F0:9E:29:41:11,0,59.60,-53,32.30,5:11:37 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:41:40.486Z
2023-06-04T23:44:10.451Z,C8:F0:9E:29:41:11,0,59.60,-52,32.30,5:14:7 Mon 5 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-04T23:44:10.451Z
