createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-09T22:03:58.834Z,C8:F0:9E:29:3F:E1,0,44.50,-80,30.50,3:35:16 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,,BLUESTAR_185+NONE,do,2023-06-09T22:03:58.834Z
2023-06-09T22:05:55.651Z,C8:F0:9E:29:3F:E1,0,44.50,-82,30.50,3:37:13 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:05:55.651Z
2023-06-09T22:08:25.676Z,C8:F0:9E:29:3F:E1,0,44.50,-81,30.50,3:39:43 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:08:25.676Z
2023-06-09T22:10:55.648Z,C8:F0:9E:29:3F:E1,0,44.50,-80,30.50,3:42:13 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:10:55.648Z
2023-06-09T22:13:25.647Z,C8:F0:9E:29:3F:E1,0,44.60,-82,30.50,3:44:43 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:13:25.647Z
2023-06-09T22:15:55.648Z,C8:F0:9E:29:3F:E1,0,44.60,-83,30.50,3:47:13 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:15:55.648Z
2023-06-09T22:18:25.647Z,C8:F0:9E:29:3F:E1,0,44.60,-80,30.50,3:49:43 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:18:25.647Z
2023-06-09T22:20:55.676Z,C8:F0:9E:29:3F:E1,0,44.60,-82,30.50,3:52:13 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:20:55.676Z
2023-06-09T22:23:25.676Z,C8:F0:9E:29:3F:E1,0,44.70,-80,30.50,3:54:43 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:23:25.676Z
2023-06-09T22:25:55.675Z,C8:F0:9E:29:3F:E1,0,44.70,-81,30.50,3:57:13 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:25:55.675Z
2023-06-09T22:28:25.675Z,C8:F0:9E:29:3F:E1,0,44.70,-81,30.50,3:59:43 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:28:25.675Z
2023-06-09T22:30:55.676Z,C8:F0:9E:29:3F:E1,0,44.70,-81,30.50,4:2:13 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:30:55.676Z
2023-06-09T22:33:25.686Z,C8:F0:9E:29:3F:E1,0,44.70,-80,30.50,4:4:43 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:33:25.686Z
2023-06-09T22:35:55.691Z,C8:F0:9E:29:3F:E1,0,44.70,-81,30.50,4:7:13 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:35:55.691Z
2023-06-09T22:38:25.684Z,C8:F0:9E:29:3F:E1,0,44.70,-80,30.50,4:9:43 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:38:25.684Z
2023-06-09T22:40:55.675Z,C8:F0:9E:29:3F:E1,0,44.80,-82,30.50,4:12:13 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:40:55.675Z
2023-06-09T22:43:25.715Z,C8:F0:9E:29:3F:E1,0,44.80,-81,30.50,4:14:44 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:43:25.715Z
2023-06-09T22:45:55.686Z,C8:F0:9E:29:3F:E1,0,44.80,-82,30.50,4:17:14 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:45:55.686Z
2023-06-09T22:48:25.688Z,C8:F0:9E:29:3F:E1,0,44.80,-83,30.50,4:19:44 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:48:25.688Z
2023-06-09T22:50:55.675Z,C8:F0:9E:29:3F:E1,0,44.80,-81,30.50,4:22:14 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:50:55.675Z
2023-06-09T22:53:25.687Z,C8:F0:9E:29:3F:E1,0,44.90,-81,30.50,4:24:44 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:53:25.687Z
2023-06-09T22:55:55.689Z,C8:F0:9E:29:3F:E1,0,44.90,-79,30.50,4:27:14 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:55:55.689Z
2023-06-09T22:57:34.122Z,C8:F0:9E:29:3F:E1,0,44.90,-88,30.50,4:28:52 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,,BLUESTAR_185+NONE,do,2023-06-09T22:57:34.122Z
2023-06-09T22:58:25.689Z,C8:F0:9E:29:3F:E1,0,44.90,-86,30.50,4:29:44 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:58:25.689Z
