createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-11T21:49:02.374Z,C8:F0:9E:29:41:4D,0,53.60,-61,28.90,3:21:23 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:49:02.374Z
2023-06-11T21:51:32.365Z,C8:F0:9E:29:41:4D,0,53.60,-63,28.90,3:23:53 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:51:32.365Z
2023-06-11T21:54:02.378Z,C8:F0:9E:29:41:4D,0,53.60,-63,28.90,3:26:23 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:54:02.378Z
2023-06-11T21:56:32.394Z,C8:F0:9E:29:41:4D,0,53.40,-62,28.90,3:28:53 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:56:32.394Z
2023-06-11T21:59:02.392Z,C8:F0:9E:29:41:4D,0,53.60,-62,28.90,3:31:23 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:59:02.392Z
2023-06-11T22:01:32.400Z,C8:F0:9E:29:41:4D,0,53.90,-62,28.90,3:33:53 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:01:32.400Z
2023-06-11T22:04:02.401Z,C8:F0:9E:29:41:4D,0,53.60,-63,28.90,3:36:24 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:04:02.401Z
2023-06-11T22:06:32.392Z,C8:F0:9E:29:41:4D,0,53.60,-63,28.90,3:38:54 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:06:32.392Z
2023-06-11T22:07:11.405Z,C8:F0:9E:29:41:4D,0,53.90,-63,28.90,3:39:33 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T22:07:11.405Z
2023-06-11T22:09:02.406Z,C8:F0:9E:29:41:4D,0,54.00,-63,28.90,3:41:24 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:09:02.406Z
2023-06-11T22:11:32.409Z,C8:F0:9E:29:41:4D,0,54.70,-63,28.90,3:43:54 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:11:32.409Z
2023-06-11T22:14:02.406Z,C8:F0:9E:29:41:4D,0,54.70,-62,28.90,3:46:24 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:14:02.406Z
2023-06-11T22:16:32.407Z,C8:F0:9E:29:41:4D,0,56.50,-63,28.90,3:48:54 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:16:32.407Z
2023-06-11T22:19:02.408Z,C8:F0:9E:29:41:4D,0,54.70,-61,28.90,3:51:24 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:19:02.408Z
2023-06-11T22:20:10.365Z,C8:F0:9E:29:41:4D,0,55.80,-63,28.90,3:52:32 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T22:20:10.365Z
2023-06-11T22:21:32.407Z,C8:F0:9E:29:41:4D,0,55.30,-62,28.90,3:53:54 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:21:32.407Z
2023-06-11T22:24:02.407Z,C8:F0:9E:29:41:4D,0,54.80,-63,28.90,3:56:24 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:24:02.407Z
2023-06-11T22:26:32.406Z,C8:F0:9E:29:41:4D,0,56.20,-62,28.90,3:58:54 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:26:32.406Z
2023-06-11T22:29:02.406Z,C8:F0:9E:29:41:4D,0,56.00,-63,28.90,4:1:24 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:29:02.406Z
2023-06-11T22:31:32.406Z,C8:F0:9E:29:41:4D,0,56.20,-62,28.90,4:3:54 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:31:32.406Z
2023-06-11T22:34:02.407Z,C8:F0:9E:29:41:4D,0,56.50,-63,28.90,4:6:24 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:34:02.407Z
2023-06-11T22:36:32.443Z,C8:F0:9E:29:41:4D,0,55.60,-62,28.90,4:8:54 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:36:32.443Z
