,Vibrations,Movement
31861,75,Yes
31862,75,Yes
31863,75,Yes
31864,75,Yes
31865,75,Yes
31866,75,Yes
31867,75,Yes
31868,75,Yes
31869,75,Yes
31870,75,Yes
31871,75,Yes
31872,75,Yes
31873,75,Yes
31874,75,Yes
31875,75,Yes
31876,75,Yes
31877,75,Yes
31878,75,Yes
31879,75,Yes
31880,75,Yes
31881,75,Yes
31882,75,Yes
31883,74,Yes
31884,73,Yes
31885,72,Yes
31886,72,Yes
31887,71,Yes
31888,70,Yes
31889,70,Yes
31890,69,Yes
31891,69,Yes
31892,68,Yes
31893,68,Yes
31894,68,Yes
31895,68,Yes
31896,68,Yes
31897,68,Yes
31898,69,Yes
31899,70,Yes
31900,70,Yes
31901,71,Yes
31902,72,Yes
31903,73,Yes
31904,75,Yes
31905,75,Yes
31906,75,Yes
31907,75,Yes
31908,75,Yes
31909,75,Yes
31910,75,Yes
31911,75,Yes
31912,75,Yes
31913,75,Yes
31914,75,Yes
31915,75,Yes
31916,75,Yes
31917,75,Yes
31918,75,Yes
31919,75,Yes
31920,75,Yes
31921,75,Yes
31922,75,Yes
31923,75,Yes
31924,75,Yes
31925,75,Yes
31926,75,Yes
31927,75,Yes
31928,75,Yes
31929,75,Yes
31930,75,Yes
31931,75,Yes
31932,75,Yes
31933,74,Yes
31934,72,Yes
31935,71,Yes
31936,69,Yes
31937,68,Yes
31938,66,Yes
31939,65,Yes
31940,63,Yes
31941,62,Yes
31942,60,Yes
31943,58,Yes
31944,55,Yes
31945,52,Yes
31946,49,Yes
31947,46,Yes
31948,42,Yes
31949,39,Yes
31950,36,Yes
31951,33,Yes
31952,30,Yes
31953,28,Yes
31954,26,Yes
31955,24,Yes
31956,23,Yes
31957,23,Yes
31958,23,Yes
31959,25,Yes
31960,27,Yes
31961,29,Yes
31962,32,Yes
31963,35,Yes
31964,37,Yes
31965,39,Yes
31966,41,Yes
31967,42,Yes
31968,43,Yes
31969,44,Yes
31970,45,Yes
31971,46,Yes
31972,46,Yes
31973,46,Yes
31974,46,Yes
31975,45,Yes
31976,45,Yes
31977,46,Yes
31978,46,Yes
31979,47,Yes
31980,47,Yes
31981,46,Yes
31982,46,Yes
31983,44,Yes
31984,43,Yes
31985,40,Yes
31986,39,Yes
31987,36,Yes
31988,34,Yes
31989,32,Yes
31990,31,Yes
31991,30,Yes
31992,30,Yes
31993,30,Yes
31994,31,Yes
31995,31,Yes
31996,32,Yes
31997,34,Yes
31998,35,Yes
31999,36,Yes
32000,37,Yes
32001,38,Yes
32002,40,Yes
32003,42,Yes
32004,44,Yes
32005,46,Yes
32006,48,Yes
32007,50,Yes
32008,51,Yes
32009,53,Yes
32010,55,Yes
32011,55,Yes
32012,56,Yes
32013,57,Yes
32014,57,Yes
32015,58,Yes
32016,58,Yes
32017,57,Yes
32018,57,Yes
32019,57,Yes
32020,56,Yes
32021,55,Yes
32022,53,Yes
32023,52,Yes
32024,50,Yes
32025,48,Yes
32026,46,Yes
32027,44,Yes
32028,41,Yes
32029,39,Yes
32030,37,Yes
32031,35,Yes
32032,34,Yes
32033,32,Yes
32034,31,Yes
32035,30,Yes
32036,28,Yes
32037,28,Yes
32038,27,Yes
32039,27,Yes
32040,27,Yes
32041,27,Yes
32042,27,Yes
32043,28,Yes
32044,28,Yes
32045,30,Yes
32046,31,Yes
32047,33,Yes
32048,36,Yes
32049,38,Yes
32050,40,Yes
32051,42,Yes
32052,43,Yes
32053,44,Yes
32054,45,Yes
32055,45,Yes
32056,45,Yes
32057,45,Yes
32058,45,Yes
32059,46,Yes
32060,46,Yes
32061,46,Yes
32062,46,Yes
32063,45,Yes
32064,45,Yes
32065,44,Yes
32066,43,Yes
32067,42,Yes
32068,41,Yes
32069,39,Yes
32070,37,Yes
32071,35,Yes
32072,33,Yes
32073,31,Yes
32074,29,Yes
32075,27,Yes
32076,25,Yes
32077,24,Yes
32078,23,Yes
32079,22,Yes
32080,21,Yes
32081,21,Yes
32082,21,Yes
32083,21,Yes
32084,21,Yes
32085,22,Yes
32086,24,Yes
32087,26,Yes
32088,28,Yes
32089,30,Yes
32090,33,Yes
32091,36,Yes
32092,38,Yes
32093,41,Yes
32094,43,Yes
32095,45,Yes
32096,47,Yes
32097,49,Yes
32098,49,Yes
32099,50,Yes
32100,50,Yes
32101,49,Yes
32102,49,Yes
32103,48,Yes
32104,47,Yes
32105,46,Yes
32106,45,Yes
32107,44,Yes
32108,43,Yes
32109,43,Yes
32110,42,Yes
32111,42,Yes
32112,43,Yes
32113,43,Yes
32114,43,Yes
32115,44,Yes
32116,44,Yes
32117,45,Yes
32118,45,Yes
32119,45,Yes
32120,46,Yes
32121,46,Yes
32122,46,Yes
32123,46,Yes
32124,46,Yes
32125,45,Yes
32126,45,Yes
32127,44,Yes
32128,42,Yes
32129,41,Yes
32130,39,Yes
32131,38,Yes
32132,36,Yes
32133,35,Yes
32134,33,Yes
32135,32,Yes
32136,31,Yes
32137,30,Yes
32138,29,Yes
32139,28,Yes
32140,28,Yes
32141,27,Yes
32142,26,Yes
32143,26,Yes
32144,25,Yes
32145,25,Yes
32146,26,Yes
32147,26,Yes
32148,28,Yes
32149,29,Yes
32150,31,Yes
32151,34,Yes
32152,36,Yes
32153,37,Yes
32154,39,Yes
32155,40,Yes
32156,41,Yes
32157,42,Yes
32158,41,Yes
32159,41,Yes
32160,40,Yes
32161,39,Yes
32162,37,Yes
32163,36,Yes
32164,35,Yes
32165,35,Yes
32166,35,Yes
32167,35,Yes
32168,34,Yes
32169,33,Yes
32170,32,Yes
32171,30,Yes
32172,28,Yes
32173,25,Yes
32174,22,Yes
32175,19,Yes
32176,16,Yes
32177,12,Yes
32178,10,Yes
32179,8,Yes
32180,7,Yes
32181,7,Yes
32182,8,Yes
32183,10,Yes
32184,12,Yes
32185,15,Yes
32186,18,Yes
32187,20,Yes
32188,22,Yes
32189,24,Yes
32190,26,Yes
32191,29,Yes
32192,32,Yes
32193,35,Yes
32194,38,Yes
32195,41,Yes
32196,45,Yes
32197,48,Yes
32198,51,Yes
32199,55,Yes
32200,57,Yes
32201,60,Yes
32202,62,Yes
32203,64,Yes
32204,66,Yes
32205,68,Yes
32206,69,Yes
32207,70,Yes
32208,71,Yes
32209,71,Yes
32210,71,Yes
32211,70,Yes
32212,69,Yes
32213,67,Yes
32214,65,Yes
32215,63,Yes
32216,61,Yes
32217,59,Yes
32218,59,Yes
32219,58,Yes
32220,58,Yes
32221,58,Yes
32222,57,Yes
32223,57,Yes
32224,56,Yes
32225,55,Yes
32226,53,Yes
32227,51,Yes
32228,48,Yes
32229,44,Yes
32230,40,Yes
32231,36,Yes
32232,33,Yes
32233,30,Yes
32234,27,Yes
32235,25,Yes
32236,24,Yes
32237,23,Yes
32238,22,Yes
32239,21,Yes
32240,20,Yes
32241,19,Yes
32242,19,Yes
32243,18,Yes
32244,18,Yes
32245,18,Yes
32246,18,Yes
32247,19,Yes
32248,19,Yes
32249,19,Yes
32250,19,Yes
32251,19,Yes
32252,18,Yes
32253,17,Yes
32254,16,Yes
32255,15,Yes
32256,15,Yes
32257,15,Yes
32258,15,Yes
32259,16,Yes
32260,17,Yes
32261,19,Yes
32262,22,Yes
32263,26,Yes
32264,30,Yes
32265,35,Yes
32266,40,Yes
32267,46,Yes
32268,52,Yes
32269,58,Yes
32270,65,Yes
32271,71,Yes
32272,75,Yes
32273,75,Yes
32274,75,Yes
32275,75,Yes
32276,75,Yes
32277,75,Yes
32278,75,Yes
32279,75,Yes
32280,75,Yes
32281,75,Yes
32282,75,Yes
32283,75,Yes
32284,75,Yes
32285,75,Yes
32286,75,Yes
32287,75,Yes
32288,75,Yes
32289,75,Yes
32290,75,Yes
32291,75,Yes
32292,75,Yes
32293,75,Yes
32294,75,Yes
32295,75,Yes
32296,75,Yes
32297,75,Yes
32298,75,Yes
32299,75,Yes
32300,75,Yes
32301,75,Yes
32302,75,Yes
32303,75,Yes
32304,75,Yes
32305,75,Yes
32306,75,Yes
32307,75,Yes
32308,75,Yes
32309,75,Yes
32310,75,Yes
32311,75,Yes
32312,75,Yes
32313,75,Yes
32314,75,Yes
32315,75,Yes
32316,75,Yes
32317,75,Yes
32318,75,Yes
32319,75,Yes
32320,75,Yes
32321,75,Yes
32322,75,Yes
32323,75,Yes
32324,75,Yes
32325,75,Yes
32326,75,Yes
32327,75,Yes
32328,75,Yes
32329,75,Yes
32330,73,Yes
32331,69,Yes
32332,66,Yes
32333,63,Yes
32334,60,Yes
32335,58,Yes
32336,56,Yes
32337,54,Yes
32338,52,Yes
32339,51,Yes
32340,49,Yes
32341,48,Yes
32342,46,Yes
32343,45,Yes
32344,44,Yes
32345,44,Yes
32346,43,Yes
32347,42,Yes
32348,42,Yes
32349,42,Yes
32350,42,Yes
32351,42,Yes
32352,42,Yes
32353,43,Yes
32354,43,Yes
32355,42,Yes
32356,42,Yes
32357,42,Yes
32358,42,Yes
32359,41,Yes
32360,42,Yes
32361,42,Yes
32362,43,Yes
32363,45,Yes
32364,47,Yes
32365,49,Yes
32366,49,Yes
32367,50,Yes
32368,50,Yes
32369,49,Yes
32370,47,Yes
32371,44,Yes
32372,41,Yes
32373,39,Yes
32374,36,Yes
32375,35,Yes
32376,34,Yes
32377,35,Yes
32378,37,Yes
32379,39,Yes
32380,42,Yes
32381,46,Yes
32382,50,Yes
32383,54,Yes
32384,58,Yes
32385,62,Yes
32386,66,Yes
32387,70,Yes
32388,74,Yes
32389,75,Yes
32390,75,Yes
32391,75,Yes
32392,75,Yes
32393,75,Yes
32394,75,Yes
32395,75,Yes
32396,75,Yes
32397,75,Yes
32398,75,Yes
32399,75,Yes
32400,75,Yes
32401,75,Yes
32402,75,Yes
32403,75,Yes
32404,75,Yes
32405,75,Yes
32406,75,Yes
32407,75,Yes
32408,75,Yes
32409,75,Yes
32410,75,Yes
32411,75,Yes
32412,75,Yes
32413,75,Yes
32414,75,Yes
32415,75,Yes
32416,73,Yes
32417,71,Yes
32418,70,Yes
32419,68,Yes
32420,67,Yes
32421,65,Yes
32422,65,Yes
32423,64,Yes
32424,63,Yes
32425,62,Yes
32426,62,Yes
32427,61,Yes
32428,61,Yes
32429,62,Yes
32430,63,Yes
32431,65,Yes
32432,67,Yes
32433,68,Yes
32434,68,Yes
32435,69,Yes
32436,69,Yes
32437,70,Yes
32438,70,Yes
32439,70,Yes
32440,70,Yes
32441,71,Yes
32442,72,Yes
32443,72,Yes
32444,73,Yes
32445,73,Yes
32446,73,Yes
32447,73,Yes
32448,73,Yes
32449,72,Yes
32450,72,Yes
32451,72,Yes
32452,71,Yes
32453,70,Yes
32454,68,Yes
32455,67,Yes
32456,65,Yes
32457,63,Yes
32458,61,Yes
32459,60,Yes
32460,59,Yes
32461,58,Yes
32462,57,Yes
32463,57,Yes
32464,57,Yes
32465,57,Yes
32466,57,Yes
32467,54,Yes
32468,58,Yes
32469,58,Yes
32470,60,Yes
32471,60,Yes
32472,61,Yes
32473,62,Yes
32474,63,Yes
32475,63,Yes
32476,64,Yes
32477,65,Yes
32478,65,Yes
32479,65,Yes
32480,66,Yes
32481,66,Yes
32482,66,Yes
32483,66,Yes
32484,66,Yes
32485,65,Yes
32486,65,Yes
32487,65,Yes
32488,65,Yes
32489,65,Yes
32490,64,Yes
32491,64,Yes
32492,64,Yes
32493,64,Yes
32494,64,Yes
32495,64,Yes
32496,64,Yes
32497,65,Yes
32498,65,Yes
32499,66,Yes
32500,67,Yes
32501,67,Yes
32502,68,Yes
32503,69,Yes
32504,69,Yes
32505,70,Yes
32506,70,Yes
32507,70,Yes
32508,70,Yes
32509,69,Yes
32510,69,Yes
32511,68,Yes
32512,68,Yes
32513,67,Yes
32514,66,Yes
32515,66,Yes
32516,65,Yes
32517,64,Yes
32518,64,Yes
32519,63,Yes
32520,63,Yes
32521,63,Yes
32522,64,Yes
32523,64,Yes
32524,65,Yes
32525,66,Yes
32526,67,Yes
32527,69,Yes
32528,70,Yes
32529,72,Yes
32530,73,Yes
32531,73,Yes
32532,73,Yes
32533,74,Yes
32534,74,Yes
32535,74,Yes
32536,73,Yes
32537,72,Yes
32538,70,Yes
32539,68,Yes
32540,66,Yes
32541,64,Yes
32542,63,Yes
32543,63,Yes
32544,63,Yes
32545,64,Yes
32546,64,Yes
32547,64,Yes
32548,64,Yes
32549,63,Yes
32550,61,Yes
32551,59,Yes
32552,55,Yes
32553,52,Yes
32554,48,Yes
32555,44,Yes
32556,41,Yes
32557,38,Yes
32558,36,Yes
32559,35,Yes
32560,35,Yes
32561,35,Yes
32562,36,Yes
32563,37,Yes
32564,38,Yes
32565,36,Yes
32566,38,Yes
32567,38,Yes
32568,43,Yes
32569,45,Yes
32570,47,Yes
32571,48,Yes
32572,49,Yes
32573,51,Yes
32574,51,Yes
32575,52,Yes
32576,53,Yes
32577,53,Yes
32578,53,Yes
32579,54,Yes
32580,53,Yes
32581,53,Yes
32582,53,Yes
32583,52,Yes
32584,51,Yes
32585,50,Yes
32586,49,Yes
32587,47,Yes
32588,45,Yes
32589,43,Yes
32590,41,Yes
32591,39,Yes
32592,37,Yes
32593,35,Yes
32594,33,Yes
32595,31,Yes
32596,30,Yes
32597,28,Yes
32598,27,Yes
32599,26,Yes
32600,25,Yes
32601,25,Yes
32602,25,Yes
32603,25,Yes
32604,25,Yes
32605,26,Yes
32606,26,Yes
32607,27,Yes
32608,28,Yes
32609,28,Yes
32610,30,Yes
32611,31,Yes
32612,33,Yes
32613,36,Yes
32614,39,Yes
32615,42,Yes
32616,44,Yes
32617,46,Yes
32618,48,Yes
32619,49,No
32620,50,No
32621,50,No
32622,51,No
32623,52,No
32624,52,No
32625,53,No
32626,54,No
32627,55,No
32628,55,No
32629,56,No
32630,56,No
32631,55,No
32632,55,No
32633,55,No
32634,54,No
32635,53,No
32636,53,No
32637,52,No
32638,51,No
32639,51,No
32640,51,No
32641,51,No
32642,50,No
32643,51,No
32644,51,No
32645,51,No
32646,51,No
32647,51,No
32648,52,No
32649,52,No
32650,53,No
32651,53,No
32652,54,No
32653,54,No
32654,55,No
32655,55,No
32656,56,No
32657,56,No
32658,57,No
32659,57,No
32660,58,No
32661,58,No
32662,58,No
32663,59,No
32664,58,No
32665,58,No
32666,58,No
32667,58,No
32668,58,No
32669,57,No
32670,56,No
32671,55,No
32672,55,No
32673,54,No
32674,53,No
32675,53,No
32676,52,No
32677,51,No
32678,51,No
32679,51,No
32680,51,No
32681,51,No
32682,51,No
32683,51,No
32684,51,No
32685,51,No
32686,50,No
32687,49,No
32688,47,No
32689,46,No
32690,45,No
32691,43,No
32692,41,No
32693,40,No
32694,38,No
32695,37,No
32696,36,No
32697,34,No
32698,33,No
32699,33,No
32700,32,No
32701,32,No
32702,32,No
32703,33,No
32704,34,No
32705,36,No
32706,38,No
32707,40,No
32708,42,No
32709,45,No
32710,47,No
32711,48,No
32712,49,No
32713,50,No
32714,51,No
32715,52,No
32716,52,No
32717,52,No
32718,52,No
32719,52,No
32720,51,No
32721,51,No
32722,51,No
32723,51,No
32724,52,No
32725,52,No
32726,53,No
32727,53,No
32728,52,No
32729,51,No
32730,50,No
32731,49,No
32732,47,No
32733,44,No
32734,42,No
32735,40,No
32736,38,No
32737,36,No
32738,35,No
32739,34,No
32740,33,No
32741,33,No
32742,33,No
32743,33,No
32744,33,No
32745,33,No
32746,33,No
32747,34,No
32748,35,No
32749,36,No
32750,38,No
32751,39,No
32752,41,No
32753,44,No
32754,46,No
32755,48,No
32756,51,No
32757,53,No
32758,54,No
32759,56,No
32760,57,No
32761,59,No
32762,59,No
32763,60,No
32764,60,No
32765,60,No
32766,60,No
32767,60,No
32768,59,No
32769,59,No
32770,58,No
32771,57,No
32772,55,No
32773,53,No
32774,51,No
32775,49,No
32776,47,No
32777,45,No
32778,43,No
32779,41,No
32780,40,No
32781,39,No
32782,38,No
32783,37,No
32784,37,No
32785,36,No
32786,36,No
32787,36,No
32788,36,No
32789,36,No
32790,36,No
32791,37,No
32792,38,No
32793,40,No
32794,42,No
32795,45,No
32796,47,No
32797,49,No
32798,51,No
32799,53,No
32800,54,No
32801,56,No
32802,57,No
32803,58,No
32804,59,No
32805,60,No
32806,61,No
32807,62,No
32808,62,No
32809,62,No
32810,61,No
32811,60,No
32812,59,No
32813,57,No
32814,55,No
32815,53,No
32816,51,No
32817,48,No
32818,46,No
32819,43,No
32820,41,No
32821,40,No
32822,38,No
32823,37,No
32824,36,No
32825,35,No
32826,35,No
32827,35,No
32828,35,No
32829,36,No
32830,37,No
32831,38,No
32832,40,No
32833,41,No
32834,44,No
32835,46,No
32836,49,No
32837,51,No
32838,53,No
32839,55,No
32840,57,No
32841,59,No
32842,60,No
32843,61,No
32844,61,No
32845,61,No
32846,61,No
32847,60,No
32848,60,No
32849,59,No
32850,57,No
32851,56,No
32852,55,No
32853,54,No
32854,53,No
32855,52,No
32856,50,No
32857,50,No
32858,49,No
32859,48,No
32860,48,No
32861,47,No
32862,47,No
32863,47,No
32864,46,No
32865,46,No
32866,46,No
32867,46,No
32868,46,No
32869,46,No
32870,46,No
32871,46,No
32872,47,No
32873,47,No
32874,48,No
32875,48,No
32876,49,No
32877,50,No
32878,50,No
32879,50,No
32880,50,No
32881,50,No
32882,50,No
32883,50,No
32884,49,No
32885,49,No
32886,48,No
32887,47,No
32888,47,No
32889,46,No
32890,46,No
32891,46,No
32892,46,No
32893,46,No
32894,46,No
32895,46,No
32896,46,No
32897,46,No
32898,46,No
32899,46,No
32900,47,No
32901,47,No
32902,47,No
32903,47,No
32904,46,No
32905,46,No
32906,46,No
32907,45,No
32908,45,No
32909,44,No
32910,44,No
32911,44,No
32912,43,No
32913,43,No
32914,42,No
32915,42,No
32916,41,No
32917,41,No
32918,40,No
32919,39,No
32920,38,No
32921,38,No
32922,38,No
32923,38,No
32924,39,No
32925,41,No
32926,43,No
32927,46,No
32928,48,No
32929,51,No
32930,53,No
32931,55,No
32932,56,No
32933,57,No
32934,58,No
32935,59,No
32936,59,No
32937,58,No
32938,58,No
32939,58,No
32940,57,No
32941,57,No
32942,56,No
32943,57,No
32944,56,No
32945,56,No
32946,55,No
32947,54,No
32948,53,No
32949,51,No
32950,49,No
32951,47,No
32952,44,No
32953,42,No
32954,40,No
32955,38,No
32956,36,No
32957,34,No
32958,34,No
32959,33,No
32960,34,No
32961,34,No
32962,35,No
32963,36,No
32964,37,No
32965,39,No
32966,40,No
32967,42,No
32968,44,No
32969,45,No
32970,48,No
32971,50,No
32972,52,No
32973,54,No
32974,57,No
32975,55,No
32976,60,No
32977,62,No
32978,63,No
32979,63,No
32980,64,No
32981,64,No
32982,63,No
32983,62,No
32984,61,No
32985,60,No
32986,58,No
32987,56,No
32988,55,No
32989,53,No
32990,51,No
32991,49,No
32992,47,No
32993,47,No
32994,46,No
32995,44,No
32996,43,No
32997,42,No
32998,42,No
32999,41,No
33000,41,No
33001,41,No
33002,41,No
33003,41,No
33004,41,No
33005,41,No
33006,41,No
33007,40,No
33008,41,No
33009,41,No
33010,42,No
33011,43,No
33012,45,No
33013,46,No
33014,47,No
33015,47,No
33016,48,No
33017,49,No
33018,50,No
33019,50,No
33020,51,No
33021,52,No
33022,53,No
33023,54,No
33024,55,No
33025,56,No
33026,57,No
33027,58,No
33028,58,No
33029,59,No
33030,59,No
33031,59,No
33032,59,No
33033,59,No
33034,58,No
33035,57,No
33036,57,No
33037,56,No
33038,54,No
33039,53,No
33040,52,No
33041,51,No
33042,50,No
33043,49,No
33044,48,No
33045,48,No
33046,48,No
33047,47,No
33048,48,No
33049,48,No
33050,49,No
33051,50,No
33052,51,No
33053,52,No
33054,53,No
33055,54,No
33056,56,No
33057,57,No
33058,58,No
33059,59,No
33060,60,No
33061,60,No
33062,61,No
33063,61,No
33064,61,No
33065,61,No
33066,60,No
33067,60,No
33068,60,No
33069,59,No
33070,59,No
33071,58,No
33072,58,No
33073,57,No
33074,56,No
33075,56,No
33076,55,No
33077,54,No
33078,53,No
33079,52,No
33080,52,No
33081,51,No
33082,50,No
33083,50,No
33084,50,No
33085,49,No
33086,50,No
33087,50,No
33088,50,No
33089,50,No
33090,51,No
33091,51,No
33092,51,No
33093,52,No
33094,52,No
33095,52,No
33096,53,No
33097,53,No
33098,53,No
33099,52,No
33100,52,No
33101,52,No
33102,52,No
33103,52,No
33104,52,No
33105,51,No
33106,51,No
33107,51,No
33108,50,No
33109,50,No
33110,50,No
33111,50,No
33112,50,No
33113,50,No
33114,51,No
33115,52,No
33116,53,No
33117,54,Yes
33118,55,Yes
33119,56,Yes
33120,57,Yes
33121,58,Yes
33122,59,Yes
33123,60,Yes
33124,60,Yes
33125,61,Yes
33126,61,Yes
33127,61,Yes
33128,60,Yes
33129,60,Yes
33130,59,Yes
33131,58,Yes
33132,57,Yes
33133,56,Yes
33134,55,Yes
33135,55,Yes
33136,54,Yes
33137,54,Yes
33138,53,Yes
33139,52,Yes
33140,52,Yes
33141,51,Yes
33142,50,Yes
33143,49,Yes
33144,49,Yes
33145,48,Yes
33146,48,Yes
33147,49,Yes
33148,49,Yes
33149,51,Yes
33150,53,Yes
33151,55,Yes
33152,57,Yes
33153,60,Yes
33154,62,Yes
33155,64,Yes
33156,66,Yes
33157,67,Yes
33158,67,Yes
33159,67,Yes
33160,67,Yes
33161,66,Yes
33162,65,Yes
33163,63,Yes
33164,60,Yes
33165,58,Yes
33166,57,Yes
33167,58,Yes
33168,59,Yes
33169,59,Yes
33170,59,Yes
33171,58,Yes
33172,57,Yes
33173,55,Yes
33174,54,Yes
33175,52,Yes
33176,51,Yes
33177,48,Yes
33178,46,Yes
33179,44,Yes
33180,42,Yes
33181,41,Yes
33182,39,Yes
33183,39,Yes
33184,37,Yes
33185,37,Yes
33186,36,Yes
33187,36,Yes
33188,36,Yes
33189,36,Yes
33190,36,Yes
33191,37,Yes
33192,38,Yes
33193,39,Yes
33194,40,Yes
33195,42,Yes
33196,44,Yes
33197,47,Yes
33198,49,Yes
33199,52,Yes
33200,54,Yes
33201,56,Yes
33202,58,Yes
33203,60,Yes
33204,61,Yes
33205,61,Yes
33206,61,Yes
33207,61,Yes
33208,61,Yes
33209,60,Yes
33210,59,Yes
33211,57,Yes
33212,56,Yes
33213,54,Yes
33214,52,Yes
33215,50,Yes
33216,48,Yes
33217,46,Yes
33218,44,Yes
33219,42,Yes
33220,41,Yes
33221,40,Yes
33222,39,Yes
33223,38,Yes
33224,37,Yes
33225,37,Yes
33226,37,Yes
33227,37,Yes
33228,37,Yes
33229,37,Yes
33230,37,Yes
33231,38,Yes
33232,38,Yes
33233,40,Yes
33234,42,Yes
33235,44,Yes
33236,46,Yes
33237,48,Yes
33238,49,Yes
33239,50,Yes
33240,51,Yes
33241,52,Yes
33242,52,Yes
33243,52,Yes
33244,52,Yes
33245,52,Yes
33246,53,Yes
33247,54,Yes
33248,56,Yes
33249,59,Yes
33250,62,Yes
33251,66,Yes
33252,69,Yes
33253,73,Yes
33254,75,Yes
33255,75,Yes
33256,75,Yes
33257,75,Yes
33258,75,Yes
33259,75,Yes
33260,75,Yes
33261,75,Yes
33262,75,Yes
33263,75,Yes
33264,75,Yes
33265,75,Yes
33266,75,Yes
33267,75,Yes
33268,73,Yes
33269,71,Yes
33270,69,Yes
33271,68,Yes
33272,66,Yes
33273,65,Yes
33274,64,Yes
33275,63,Yes
33276,63,Yes
33277,62,Yes
33278,62,Yes
33279,62,Yes
33280,62,Yes
33281,63,Yes
33282,63,Yes
33283,63,Yes
33284,63,Yes
33285,64,Yes
33286,64,Yes
33287,65,Yes
33288,67,Yes
33289,67,Yes
33290,68,Yes
33291,69,Yes
33292,69,Yes
33293,69,Yes
33294,70,Yes
33295,70,Yes
33296,70,Yes
33297,69,Yes
33298,69,Yes
33299,69,Yes
33300,69,Yes
33301,68,Yes
33302,68,Yes
33303,68,Yes
33304,67,Yes
33305,65,Yes
33306,65,Yes
33307,63,Yes
33308,63,Yes
33309,61,Yes
33310,60,Yes
33311,60,Yes
33312,59,Yes
33313,58,Yes
33314,57,Yes
33315,56,Yes
33316,56,Yes
33317,56,Yes
33318,55,Yes
33319,55,Yes
33320,55,Yes
33321,55,Yes
33322,54,Yes
33323,54,Yes
33324,54,Yes
33325,55,Yes
33326,55,Yes
33327,56,Yes
33328,56,Yes
33329,58,Yes
33330,59,Yes
33331,60,Yes
33332,61,Yes
33333,62,Yes
33334,63,Yes
33335,64,Yes
33336,65,Yes
33337,66,Yes
33338,66,Yes
33339,67,Yes
33340,67,Yes
33341,67,Yes
33342,67,Yes
33343,67,Yes
33344,66,Yes
33345,66,Yes
33346,66,Yes
33347,66,Yes
33348,66,Yes
33349,66,Yes
33350,66,Yes
33351,65,Yes
33352,65,Yes
33353,65,Yes
33354,64,Yes
33355,63,Yes
33356,63,Yes
33357,62,Yes
33358,62,Yes
33359,62,Yes
33360,63,Yes
33361,64,Yes
33362,65,Yes
33363,67,Yes
33364,69,Yes
33365,71,Yes
33366,73,Yes
33367,75,Yes
33368,75,Yes
33369,75,Yes
33370,75,Yes
33371,75,Yes
33372,75,Yes
33373,75,Yes
33374,75,Yes
33375,75,Yes
33376,75,Yes
33377,75,Yes
33378,75,Yes
33379,75,Yes
33380,75,Yes
33381,74,Yes
33382,73,Yes
33383,72,Yes
33384,70,Yes
33385,67,Yes
33386,64,Yes
33387,60,Yes
33388,55,Yes
33389,50,Yes
33390,45,Yes
33391,41,Yes
33392,37,Yes
33393,34,Yes
33394,32,Yes
33395,31,Yes
33396,32,Yes
33397,32,Yes
33398,34,Yes
33399,35,Yes
33400,38,Yes
33401,41,Yes
33402,43,Yes
33403,46,Yes
33404,50,Yes
33405,53,Yes
33406,57,Yes
33407,60,Yes
33408,64,Yes
33409,67,Yes
33410,70,Yes
33411,73,Yes
33412,75,Yes
33413,75,Yes
33414,75,Yes
33415,75,Yes
33416,75,Yes
33417,75,Yes
33418,73,Yes
33419,71,Yes
33420,69,Yes
33421,67,Yes
33422,64,Yes
33423,61,Yes
33424,59,Yes
33425,56,Yes
33426,54,Yes
33427,52,Yes
33428,50,Yes
33429,48,Yes
33430,47,Yes
33431,46,Yes
33432,45,Yes
33433,45,Yes
33434,45,Yes
33435,46,Yes
33436,47,Yes
33437,48,Yes
33438,49,Yes
33439,50,Yes
33440,50,Yes
33441,51,Yes
33442,51,Yes
33443,52,Yes
33444,54,Yes
33445,55,Yes
33446,58,Yes
33447,61,Yes
33448,63,Yes
33449,66,Yes
33450,67,Yes
33451,69,Yes
33452,70,Yes
33453,70,Yes
33454,70,Yes
33455,70,Yes
33456,70,Yes
33457,70,Yes
33458,70,Yes
33459,70,Yes
33460,69,Yes
33461,68,Yes
33462,68,Yes
33463,67,Yes
33464,67,Yes
33465,66,Yes
33466,66,Yes
33467,66,Yes
33468,67,Yes
33469,67,Yes
33470,67,Yes
33471,67,Yes
33472,67,Yes
33473,67,Yes
33474,66,Yes
33475,66,Yes
33476,66,Yes
33477,66,Yes
33478,65,Yes
33479,65,Yes
33480,65,Yes
33481,66,Yes
33482,66,Yes
33483,66,Yes
33484,66,Yes
33485,67,Yes
33486,67,Yes
33487,67,Yes
33488,68,Yes
33489,69,Yes
33490,69,Yes
33491,70,Yes
33492,70,Yes
33493,70,Yes
33494,70,Yes
33495,70,Yes
33496,71,Yes
33497,72,Yes
33498,71,Yes
33499,71,Yes
33500,71,Yes
33501,70,Yes
33502,70,Yes
33503,70,Yes
33504,70,Yes
33505,70,Yes
33506,70,Yes
33507,70,Yes
33508,70,Yes
33509,71,Yes
33510,71,Yes
33511,71,Yes
33512,71,Yes
33513,71,Yes
33514,71,Yes
33515,71,Yes
33516,71,Yes
33517,70,Yes
33518,70,Yes
33519,70,Yes
33520,69,Yes
33521,68,Yes
33522,68,Yes
33523,67,Yes
33524,66,Yes
33525,66,Yes
